user_id,feature_used,session_duration,engagement_score,accessibility_settings,age_group,gender,additional_attributes,high_accessibility_users,intersectional_label
user_7084,Multilingual,50.53,5.0,4,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_3236,High Contrast Mode,113.48,1.0,1,Young Adult,Unknown,LGBTQ+,False,Young Adult - Unknown - LGBTQ+
user_1424,Colorblind Mode,78.9,4.0,5,Professional,Unknown,LGBTQ+,True,Professional - Unknown - LGBTQ+
user_6029,Visual Aid,24.16,4.0,4,Professional,Non-Binary,None,True,Professional - Non-Binary - None
user_4959,Text-to-Speech,100.43,2.0,4,Senior,Unknown,LGBTQ+,True,Senior - Unknown - LGBTQ+
user_3478,High Contrast Mode,91.18,5.0,3,Professional,Male,None,True,Professional - Male - None
user_289,Multilingual,74.43,2.0,5,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_9716,Visual Aid,81.61,2.0,2,Adult,Male,None,False,Adult - Male - None
user_481,Visual Aid,19.29,5.0,2,Adult,Female,None,False,Adult - Female - None
user_3381,Visual Aid,44.9,5.0,4,Senior,Unknown,LGBTQ+,True,Senior - Unknown - LGBTQ+
user_5099,High Contrast Mode,47.91,4.0,4,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_9313,Multilingual,44.49,1.0,4,Professional,Male,None,True,Professional - Male - None
user_1926,Visual Aid,96.46,3.0,0,Young Adult,Male,None,False,Young Adult - Male - None
user_4043,High Contrast Mode,115.53,5.0,5,Young Adult,Female,None,True,Young Adult - Female - None
user_1247,Visual Aid,75.88,5.0,1,Senior,Male,None,False,Senior - Male - None
user_5830,High Contrast Mode,21.19,2.0,2,Senior,Non-Binary,None,False,Senior - Non-Binary - None
user_6242,Visual Aid,81.88,3.0,2,Adult,Female,None,False,Adult - Female - None
user_5614,Text-to-Speech,19.31,4.0,3,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_3212,High Contrast Mode,26.8,2.0,5,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_6213,Visual Aid,21.53,2.0,3,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_7080,Text-to-Speech,83.34,4.0,5,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_8129,Colorblind Mode,6.24,4.0,2,Teenager,Non-Binary,None,False,Teenager - Non-Binary - None
user_1442,Multilingual,86.32,1.0,1,Professional,Male,None,False,Professional - Male - None
user_3395,Colorblind Mode,54.85,2.0,1,Adult,Female,None,False,Adult - Female - None
user_6569,Colorblind Mode,59.0,4.0,4,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_5016,Colorblind Mode,74.99,1.0,4,Professional,Male,None,True,Professional - Male - None
user_6861,Colorblind Mode,108.64,5.0,3,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_3208,Visual Aid,68.96,2.0,2,Teenager,Unknown,Person of Color,False,Teenager - Unknown - Person of Color
user_5386,Multilingual,72.05,2.0,1,Young Adult,Unknown,LGBTQ+,False,Young Adult - Unknown - LGBTQ+
user_1368,Multilingual,95.58,5.0,5,Young Adult,Unknown,LGBTQ+,True,Young Adult - Unknown - LGBTQ+
user_4940,Colorblind Mode,11.18,5.0,1,Teenager,Female,None,False,Teenager - Female - None
user_5322,Text-to-Speech,76.91,4.0,4,Young Adult,Non-Binary,None,True,Young Adult - Non-Binary - None
user_2766,Colorblind Mode,58.34,3.0,5,Professional,Male,None,True,Professional - Male - None
user_3011,Visual Aid,49.44,2.0,3,Professional,Male,None,True,Professional - Male - None
user_8439,Text-to-Speech,81.07,3.0,4,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_2223,Visual Aid,23.04,4.0,4,Professional,Female,None,True,Professional - Female - None
user_3483,Text-to-Speech,109.19,4.0,3,Senior,Female,None,True,Senior - Female - None
user_2281,Text-to-Speech,28.2,5.0,0,Young Adult,Male,None,False,Young Adult - Male - None
user_5327,Colorblind Mode,82.75,4.0,0,Senior,Female,None,False,Senior - Female - None
user_3545,Multilingual,17.44,3.0,0,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_5060,Multilingual,110.08,2.0,1,Young Adult,Unknown,LGBTQ+,False,Young Adult - Unknown - LGBTQ+
user_8381,High Contrast Mode,31.28,4.0,2,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_5260,Text-to-Speech,90.49,3.0,3,Adult,Female,None,True,Adult - Female - None
user_3064,Text-to-Speech,8.92,2.0,5,Adult,Male,None,True,Adult - Male - None
user_9759,High Contrast Mode,84.26,4.0,5,Adult,Male,None,True,Adult - Male - None
user_7322,High Contrast Mode,74.64,5.0,4,Professional,Female,None,True,Professional - Female - None
user_9309,Colorblind Mode,65.25,4.0,4,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_3469,Text-to-Speech,102.37,5.0,1,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_4189,Text-to-Speech,14.36,4.0,4,Teenager,Male,None,True,Teenager - Male - None
user_9767,Multilingual,99.08,3.0,4,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_6658,Multilingual,25.31,2.0,5,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_5822,Multilingual,101.9,3.0,3,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_7179,Multilingual,12.69,3.0,5,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_7473,Visual Aid,93.06,2.0,3,Young Adult,Non-Binary,None,True,Young Adult - Non-Binary - None
user_5166,Colorblind Mode,7.81,1.0,5,Professional,Female,None,True,Professional - Female - None
user_9008,Colorblind Mode,61.77,4.0,4,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_3931,Multilingual,60.94,1.0,4,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_3625,Text-to-Speech,105.62,5.0,3,Teenager,Unknown,LGBTQ+,True,Teenager - Unknown - LGBTQ+
user_5678,Visual Aid,67.62,1.0,0,Professional,Male,None,False,Professional - Male - None
user_2889,Multilingual,25.11,4.0,2,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_1955,Multilingual,32.08,5.0,3,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_9953,Visual Aid,112.18,3.0,4,Professional,Non-Binary,None,True,Professional - Non-Binary - None
user_8130,Visual Aid,78.83,5.0,4,Professional,Female,None,True,Professional - Female - None
user_3,Text-to-Speech,40.66,3.0,4,Young Adult,Female,None,True,Young Adult - Female - None
user_6350,Visual Aid,117.25,5.0,4,Young Adult,Male,None,True,Young Adult - Male - None
user_4821,Visual Aid,52.8,5.0,3,Young Adult,Male,None,True,Young Adult - Male - None
user_107,High Contrast Mode,18.29,2.0,5,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_7098,Colorblind Mode,44.36,4.0,1,Teenager,Male,None,False,Teenager - Male - None
user_4726,Multilingual,89.44,2.0,1,Young Adult,Female,None,False,Young Adult - Female - None
user_1448,Colorblind Mode,72.17,3.0,3,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_2354,High Contrast Mode,81.74,5.0,3,Senior,Unknown,LGBTQ+,True,Senior - Unknown - LGBTQ+
user_3216,High Contrast Mode,59.94,3.0,2,Teenager,Unknown,Person of Color,False,Teenager - Unknown - Person of Color
user_1251,Text-to-Speech,26.95,3.0,2,Senior,Male,None,False,Senior - Male - None
user_5300,Colorblind Mode,105.5,5.0,0,Professional,Unknown,Person of Color,False,Professional - Unknown - Person of Color
user_4603,Colorblind Mode,6.12,1.0,2,Teenager,Unknown,LGBTQ+,False,Teenager - Unknown - LGBTQ+
user_671,Colorblind Mode,64.73,3.0,2,Senior,Male,None,False,Senior - Male - None
user_2549,Multilingual,13.62,2.0,2,Professional,Female,None,False,Professional - Female - None
user_5050,Multilingual,12.14,4.0,0,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_4281,Visual Aid,102.49,3.0,4,Professional,Male,None,True,Professional - Male - None
user_7541,High Contrast Mode,15.47,3.0,5,Adult,Unknown,Person of Color,True,Adult - Unknown - Person of Color
user_8242,Colorblind Mode,35.42,5.0,1,Professional,Female,None,False,Professional - Female - None
user_3349,High Contrast Mode,81.68,5.0,2,Professional,Male,None,False,Professional - Male - None
user_137,Multilingual,60.03,1.0,4,Professional,Male,None,True,Professional - Male - None
user_7415,Colorblind Mode,88.2,3.0,2,Professional,Unknown,Person of Color,False,Professional - Unknown - Person of Color
user_5473,Text-to-Speech,60.41,5.0,0,Adult,Female,None,False,Adult - Female - None
user_239,Colorblind Mode,48.49,3.0,1,Professional,Male,None,False,Professional - Male - None
user_1754,Visual Aid,95.6,1.0,3,Young Adult,Female,None,True,Young Adult - Female - None
user_6552,Colorblind Mode,75.6,1.0,1,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_3225,Visual Aid,49.72,3.0,4,Professional,Unknown,LGBTQ+,True,Professional - Unknown - LGBTQ+
user_2323,Multilingual,119.74,1.0,4,Teenager,Female,None,True,Teenager - Female - None
user_8151,Multilingual,38.31,1.0,4,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_343,High Contrast Mode,28.19,1.0,2,Teenager,Female,None,False,Teenager - Female - None
user_3106,Visual Aid,64.44,1.0,2,Senior,Unknown,LGBTQ+,False,Senior - Unknown - LGBTQ+
user_4413,High Contrast Mode,57.41,5.0,2,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_9358,Visual Aid,28.47,5.0,2,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_1885,Visual Aid,10.26,5.0,2,Senior,Male,None,False,Senior - Male - None
user_4141,Visual Aid,55.48,4.0,3,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_1675,Visual Aid,77.36,2.0,4,Young Adult,Unknown,LGBTQ+,True,Young Adult - Unknown - LGBTQ+
user_271,Colorblind Mode,39.69,4.0,1,Adult,Male,None,False,Adult - Male - None
user_5673,High Contrast Mode,50.99,5.0,4,Young Adult,Female,None,True,Young Adult - Female - None
user_2055,Multilingual,118.34,1.0,5,Senior,Male,None,True,Senior - Male - None
user_6233,Multilingual,14.92,3.0,4,Teenager,Female,None,True,Teenager - Female - None
user_9916,Colorblind Mode,59.01,5.0,3,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_6503,Colorblind Mode,57.65,3.0,0,Teenager,Female,None,False,Teenager - Female - None
user_3294,High Contrast Mode,79.2,4.0,4,Senior,Unknown,LGBTQ+,True,Senior - Unknown - LGBTQ+
user_6774,Visual Aid,33.35,1.0,1,Senior,Non-Binary,None,False,Senior - Non-Binary - None
user_4876,Visual Aid,71.46,2.0,5,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_2739,Text-to-Speech,35.33,4.0,3,Senior,Male,None,True,Senior - Male - None
user_7610,High Contrast Mode,36.06,2.0,4,Young Adult,Unknown,LGBTQ+,True,Young Adult - Unknown - LGBTQ+
user_2504,High Contrast Mode,40.51,5.0,4,Young Adult,Unknown,LGBTQ+,True,Young Adult - Unknown - LGBTQ+
user_1215,Visual Aid,23.94,2.0,4,Young Adult,Unknown,Person of Color,True,Young Adult - Unknown - Person of Color
user_3072,High Contrast Mode,95.94,4.0,0,Teenager,Unknown,LGBTQ+,False,Teenager - Unknown - LGBTQ+
user_6656,Text-to-Speech,47.48,4.0,1,Young Adult,Unknown,LGBTQ+,False,Young Adult - Unknown - LGBTQ+
user_4285,Colorblind Mode,98.87,4.0,5,Senior,Female,None,True,Senior - Female - None
user_5133,Visual Aid,70.41,5.0,0,Teenager,Male,None,False,Teenager - Male - None
user_4668,Text-to-Speech,68.51,3.0,0,Adult,Male,None,False,Adult - Male - None
user_3322,Colorblind Mode,25.17,5.0,5,Professional,Non-Binary,None,True,Professional - Non-Binary - None
user_6350,High Contrast Mode,91.66,5.0,4,Teenager,Male,None,True,Teenager - Male - None
user_7970,High Contrast Mode,11.57,1.0,2,Young Adult,Male,None,False,Young Adult - Male - None
user_6852,Visual Aid,75.08,5.0,4,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_8351,Visual Aid,83.71,2.0,4,Young Adult,Unknown,LGBTQ+,True,Young Adult - Unknown - LGBTQ+
user_7882,Colorblind Mode,43.07,4.0,2,Young Adult,Non-Binary,None,False,Young Adult - Non-Binary - None
user_7103,High Contrast Mode,108.75,1.0,1,Teenager,Non-Binary,None,False,Teenager - Non-Binary - None
user_7845,Multilingual,13.26,2.0,1,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_5010,Text-to-Speech,5.11,5.0,4,Adult,Female,None,True,Adult - Female - None
user_6388,High Contrast Mode,76.09,3.0,5,Teenager,Unknown,LGBTQ+,True,Teenager - Unknown - LGBTQ+
user_7854,Visual Aid,57.18,4.0,5,Adult,Male,None,True,Adult - Male - None
user_3047,Multilingual,100.56,2.0,1,Adult,Female,None,False,Adult - Female - None
user_6331,Colorblind Mode,44.17,1.0,4,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_9763,Multilingual,112.32,2.0,2,Adult,Male,None,False,Adult - Male - None
user_8419,High Contrast Mode,51.02,3.0,3,Senior,Female,None,True,Senior - Female - None
user_6691,Colorblind Mode,105.07,3.0,5,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_3187,Colorblind Mode,11.48,5.0,4,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_79,High Contrast Mode,37.91,4.0,5,Adult,Unknown,LGBTQ+,True,Adult - Unknown - LGBTQ+
user_1459,Colorblind Mode,45.69,1.0,3,Senior,Unknown,LGBTQ+,True,Senior - Unknown - LGBTQ+
user_3809,Visual Aid,67.98,4.0,5,Young Adult,Unknown,LGBTQ+,True,Young Adult - Unknown - LGBTQ+
user_3378,High Contrast Mode,9.98,3.0,2,Young Adult,Male,None,False,Young Adult - Male - None
user_3615,Multilingual,116.38,1.0,0,Senior,Non-Binary,None,False,Senior - Non-Binary - None
user_2173,Multilingual,119.33,3.0,4,Senior,Male,None,True,Senior - Male - None
user_7999,Multilingual,95.56,5.0,2,Adult,Female,None,False,Adult - Female - None
user_9191,Text-to-Speech,64.66,4.0,5,Young Adult,Female,None,True,Young Adult - Female - None
user_9014,Visual Aid,118.19,4.0,5,Senior,Unknown,LGBTQ+,True,Senior - Unknown - LGBTQ+
user_2210,Visual Aid,57.77,4.0,1,Young Adult,Male,None,False,Young Adult - Male - None
user_1551,Multilingual,27.04,3.0,2,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_7409,Colorblind Mode,16.47,1.0,3,Senior,Non-Binary,None,True,Senior - Non-Binary - None
user_20,Text-to-Speech,119.33,1.0,1,Professional,Female,None,False,Professional - Female - None
user_2802,High Contrast Mode,18.85,2.0,0,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_6833,Visual Aid,27.56,5.0,4,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_7930,Colorblind Mode,53.16,4.0,0,Teenager,Unknown,LGBTQ+,False,Teenager - Unknown - LGBTQ+
user_1977,High Contrast Mode,9.05,4.0,0,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_9880,Visual Aid,6.02,3.0,0,Young Adult,Female,None,False,Young Adult - Female - None
user_9285,Visual Aid,28.01,1.0,0,Young Adult,Female,None,False,Young Adult - Female - None
user_6305,Colorblind Mode,16.88,4.0,1,Teenager,Unknown,LGBTQ+,False,Teenager - Unknown - LGBTQ+
user_1156,Text-to-Speech,27.3,1.0,5,Adult,Unknown,LGBTQ+,True,Adult - Unknown - LGBTQ+
user_4860,Colorblind Mode,91.53,4.0,4,Senior,Unknown,LGBTQ+,True,Senior - Unknown - LGBTQ+
user_9879,Visual Aid,82.56,2.0,0,Young Adult,Unknown,Person of Color,False,Young Adult - Unknown - Person of Color
user_4639,Visual Aid,20.87,1.0,0,Professional,Female,None,False,Professional - Female - None
user_1541,Colorblind Mode,95.49,5.0,3,Teenager,Female,None,True,Teenager - Female - None
user_8849,Colorblind Mode,117.09,5.0,2,Professional,Female,None,False,Professional - Female - None
user_5765,Text-to-Speech,7.52,3.0,0,Young Adult,Unknown,LGBTQ+,False,Young Adult - Unknown - LGBTQ+
user_1960,Visual Aid,97.75,1.0,1,Professional,Unknown,Person of Color,False,Professional - Unknown - Person of Color
user_5050,Multilingual,42.59,3.0,3,Senior,Male,None,True,Senior - Male - None
user_7532,Text-to-Speech,107.71,4.0,5,Senior,Male,None,True,Senior - Male - None
user_5812,Colorblind Mode,63.51,5.0,5,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_6922,Text-to-Speech,51.9,5.0,0,Senior,Non-Binary,None,False,Senior - Non-Binary - None
user_2019,Visual Aid,95.43,2.0,0,Young Adult,Unknown,Person of Color,False,Young Adult - Unknown - Person of Color
user_6813,Multilingual,114.54,3.0,4,Teenager,Non-Binary,None,True,Teenager - Non-Binary - None
user_682,Colorblind Mode,97.06,3.0,0,Teenager,Unknown,LGBTQ+,False,Teenager - Unknown - LGBTQ+
user_3422,High Contrast Mode,14.84,4.0,0,Adult,Unknown,LGBTQ+,False,Adult - Unknown - LGBTQ+
user_8925,Text-to-Speech,115.28,4.0,1,Adult,Unknown,Person of Color,False,Adult - Unknown - Person of Color
user_4640,High Contrast Mode,21.13,1.0,0,Senior,Non-Binary,None,False,Senior - Non-Binary - None
user_9555,Colorblind Mode,67.61,2.0,1,Young Adult,Female,None,False,Young Adult - Female - None
user_5346,Text-to-Speech,98.28,5.0,4,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_2462,Text-to-Speech,98.15,2.0,0,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_6527,Colorblind Mode,35.08,3.0,3,Young Adult,Unknown,LGBTQ+,True,Young Adult - Unknown - LGBTQ+
user_480,Text-to-Speech,55.43,1.0,5,Adult,Male,None,True,Adult - Male - None
user_6861,High Contrast Mode,49.74,5.0,5,Professional,Unknown,Person of Color,True,Professional - Unknown - Person of Color
user_8445,Text-to-Speech,8.33,2.0,1,Senior,Unknown,Person of Color,False,Senior - Unknown - Person of Color
user_3014,Text-to-Speech,46.37,5.0,4,Professional,Non-Binary,None,True,Professional - Non-Binary - None
user_2584,Text-to-Speech,71.62,4.0,5,Teenager,Female,None,True,Teenager - Female - None
user_8221,High Contrast Mode,33.6,2.0,4,Senior,Unknown,Person of Color,True,Senior - Unknown - Person of Color
user_7511,Visual Aid,81.2,4.0,5,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_9279,Text-to-Speech,12.25,3.0,2,Teenager,Male,None,False,Teenager - Male - None
user_5135,Colorblind Mode,67.37,1.0,5,Professional,Non-Binary,None,True,Professional - Non-Binary - None
user_6619,Multilingual,70.7,4.0,5,Teenager,Unknown,Person of Color,True,Teenager - Unknown - Person of Color
user_1174,Colorblind Mode,60.3,3.0,2,Professional,Female,None,False,Professional - Female - None
user_5028,Colorblind Mode,85.99,4.0,3,Professional,Unknown,LGBTQ+,True,Professional - Unknown - LGBTQ+
user_1387,Text-to-Speech,107.15,1.0,2,Senior,Female,None,False,Senior - Female - None
user_177,High Contrast Mode,44.59,5.0,3,Senior,Unknown,LGBTQ+,True,Senior - Unknown - LGBTQ+
user_9267,Colorblind Mode,65.82,5.0,1,Professional,Unknown,LGBTQ+,False,Professional - Unknown - LGBTQ+
user_6232,Text-to-Speech,31.67,4.0,1,Teenager,Female,None,False,Teenager - Female - None
user_6268,High Contrast Mode,42.63,1.0,3,Young Adult,Male,None,True,Young Adult - Male - None
user_1146,Text-to-Speech,19.49,3.0,4,Adult,Female,None,True,Adult - Female - None
user_6040,Colorblind Mode,35.74,3.0,3,Young Adult,Male,None,True,Young Adult - Male - None
user_2781,Visual Aid,74.95,5.0,2,Young Adult,Male,None,False,Young Adult - Male - None
user_3113,High Contrast Mode,14.51,1.0,0,Teenager,Female,None,False,Teenager - Female - None
user_2590,Visual Aid,108.92,4.0,3,Adult,Non-Binary,None,True,Adult - Non-Binary - None
user_5528,Text-to-Speech,68.82,1.0,3,Teenager,Unknown,LGBTQ+,True,Teenager - Unknown - LGBTQ+
user_7403,Colorblind Mode,32.0,4.0,1,Teenager,Female,None,False,Teenager - Female - None
user_8648,High Contrast Mode,67.55,2.0,4,Professional,Male,None,True,Professional - Male - None
user_9816,High Contrast Mode,71.98,1.0,3,Senior,Non-Binary,None,True,Senior - Non-Binary - None
